Date,StreamOut_Q,HortSroff2Stream_Q,DunnSroff2Stream_Q,Interflow2Stream_Q,Stream2Unsat_Q,StreamExchng2Sat_Q,Canopy_S,SnowPweqv_S,Imperv_S,Dprst_S,Cap_S,Grav_S,Unsat_S,Sat_S,UnsatStream_S,Lake_S,Stream_S,Precip_Q,NetBoundaryFlow2Sat_Q,NetWellFlow_Q,BoundaryStreamFlow_Q,CanopyEvap_Q,SnowEvap_Q,ImpervEvap_Q,DprstEvap_Q,CapET_Q,SwaleEvap_Q,UnsatET_Q,SatET_Q,LakeEvap_Q,DunnInterflow2Lake_Q,HortSroff2Lake_Q,Lake2Unsat_Q,LakeExchng2Sat_Q,SoilDrainage2Unsat_Q,Sat2Grav_Q,RechargeUnsat2Sat_Q,Infil2Soil_Q,KKITER
04/30/1996,  0.1292408E+06,  0.1183319E+03,  0.7346277E+05,  0.5068836E+05,  0.0000000E+00, -0.5133096E+04,  0.0000000E+00,  0.1737617E+08,  0.3380823E+02,  0.0000000E+00,  0.2687585E+07,  0.1726825E+07,  0.1856955E+08,  0.2948586E+09,  0.4526245E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3331691E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.7438318E+02,  0.3344320E+01,  0.0000000E+00,  0.1537492E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2467198E+05,  0.6465046E+04,  0.1359342E+05,  0.3731107E+06,    1
05/01/1996,  0.1384640E+06,  0.1167881E+03,  0.8153857E+05,  0.5337706E+05,  0.0000000E+00, -0.5105944E+04,  0.0000000E+00,  0.1699146E+08,  0.3353472E+02,  0.0000000E+00,  0.2731368E+07,  0.1802594E+07,  0.1858208E+08,  0.2948600E+09,  0.4523819E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3331712E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5515643E+02,  0.3597596E+01,  0.0000000E+00,  0.1104146E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2617121E+05,  0.6518831E+04,  0.1364219E+05,  0.3845349E+06,    1
05/02/1996,  0.1670099E+06,  0.1120201E+03,  0.1048582E+06,  0.5912552E+05,  0.0000000E+00, -0.4922218E+04,  0.0000000E+00,  0.1661028E+08,  0.3323299E+02,  0.0000000E+00,  0.2732681E+07,  0.1886535E+07,  0.1859622E+08,  0.2948616E+09,  0.4521283E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3331740E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5503121E+02,  0.3891671E+01,  0.0000000E+00,  0.1104934E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2788008E+05,  0.6600498E+04,  0.1374092E+05,  0.3810117E+06,    1
05/03/1996,  0.1285153E+06,  0.9043060E+02,  0.6988209E+05,  0.5160402E+05,  0.0000000E+00, -0.5131969E+04,  0.0000000E+00,  0.1631006E+08,  0.3294635E+02,  0.0000000E+00,  0.2763762E+07,  0.1935001E+07,  0.1861139E+08,  0.2948630E+09,  0.4518677E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3331770E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3501109E+02,  0.3986241E+01,  0.0000000E+00,  0.7675770E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2892829E+05,  0.6628819E+04,  0.1375783E+05,  0.3000899E+06,    1
05/04/1996,  0.1637581E+06,  0.9349584E+02,  0.1025103E+06,  0.5917928E+05,  0.0000000E+00, -0.5020684E+04,  0.0000000E+00,  0.1598732E+08,  0.3267437E+02,  0.0000000E+00,  0.2759264E+07,  0.1994370E+07,  0.1862771E+08,  0.2948645E+09,  0.4516026E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3331796E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3834170E+02,  0.4034143E+01,  0.0000000E+00,  0.8260451E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3011697E+05,  0.6674796E+04,  0.1379352E+05,  0.3226074E+06,    1
05/05/1996,  0.1826663E+06,  0.9686871E+02,  0.1196812E+06,  0.6237899E+05,  0.0000000E+00, -0.4837521E+04,  0.0000000E+00,  0.1563311E+08,  0.3241308E+02,  0.0000000E+00,  0.2732917E+07,  0.2056980E+07,  0.1864534E+08,  0.2948661E+09,  0.4513222E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3331829E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5483472E+02,  0.4011340E+01,  0.0000000E+00,  0.1110002E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3149298E+05,  0.6763550E+04,  0.1386346E+05,  0.3540525E+06,    1
05/06/1996,  0.1613401E+06,  0.9078912E+02,  0.9864829E+05,  0.5720260E+05,  0.0000000E+00, -0.4911355E+04,  0.0000000E+00,  0.1529818E+08,  0.3212984E+02,  0.0000000E+00,  0.2754318E+07,  0.2100915E+07,  0.1866383E+08,  0.2948677E+09,  0.4510434E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3331872E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4142444E+02,  0.3831961E+01,  0.0000000E+00,  0.8800715E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3241254E+05,  0.6816072E+04,  0.1391538E+05,  0.3347896E+06,    1
05/07/1996,  0.1714106E+06,  0.8536228E+02,  0.1094690E+06,  0.5960778E+05,  0.0000000E+00, -0.4914370E+04,  0.0000000E+00,  0.1497455E+08,  0.3183637E+02,  0.0000000E+00,  0.2754783E+07,  0.2141100E+07,  0.1868312E+08,  0.2948692E+09,  0.4507778E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3331927E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4107561E+02,  0.3478130E+01,  0.0000000E+00,  0.8738758E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3324194E+05,  0.6851672E+04,  0.1394876E+05,  0.3235060E+06,    1
05/08/1996,  0.1565370E+06,  0.7708858E+02,  0.9375235E+05,  0.5616130E+05,  0.0000000E+00, -0.4974696E+04,  0.0000000E+00,  0.1468481E+08,  0.3156119E+02,  0.0000000E+00,  0.2766525E+07,  0.2167265E+07,  0.1870292E+08,  0.2948706E+09,  0.4505271E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3331995E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3383194E+02,  0.3474329E+01,  0.0000000E+00,  0.7492669E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3376973E+05,  0.6890520E+04,  0.1397546E+05,  0.2896255E+06,    1
05/09/1996,  0.1839063E+06,  0.8033650E+02,  0.1221932E+06,  0.6076881E+05,  0.0000000E+00, -0.4881562E+04,  0.0000000E+00,  0.1437303E+08,  0.3129774E+02,  0.0000000E+00,  0.2761098E+07,  0.2191892E+07,  0.1872328E+08,  0.2948721E+09,  0.4502871E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3332074E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3787780E+02,  0.3262774E+01,  0.0000000E+00,  0.8206316E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3436098E+05,  0.6931457E+04,  0.1399007E+05,  0.3116547E+06,    1
05/10/1996,  0.2346083E+06,  0.9110871E+02,  0.1732040E+06,  0.6484574E+05,  0.0000000E+00, -0.4545320E+04,  0.0000000E+00,  0.1399546E+08,  0.3103831E+02,  0.0000000E+00,  0.2744394E+07,  0.2216138E+07,  0.1874413E+08,  0.2948740E+09,  0.4500160E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3332168E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5104999E+02,  0.3194151E+01,  0.0000000E+00,  0.1039694E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3491148E+05,  0.7046555E+04,  0.1406944E+05,  0.3774270E+06,    1
05/11/1996,  0.2895763E+06,  0.9986670E+02,  0.2186976E+06,  0.6744990E+05,  0.0000000E+00, -0.4037177E+04,  0.0000000E+00,  0.1355290E+08,  0.3071448E+02,  0.0000000E+00,  0.2723461E+07,  0.2229226E+07,  0.1876522E+08,  0.2948765E+09,  0.4496227E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3332283E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.7002456E+02,  0.3271532E+01,  0.0000000E+00,  0.1358850E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3543432E+05,  0.7237493E+04,  0.1434144E+05,  0.4423836E+06,    2
05/12/1996,  0.2579498E+06,  0.9743748E+02,  0.1906583E+06,  0.6213448E+05,  0.0000000E+00, -0.4157254E+04,  0.0000000E+00,  0.1310527E+08,  0.3035309E+02,  0.0000000E+00,  0.2732228E+07,  0.2247678E+07,  0.1878675E+08,  0.2948785E+09,  0.4492602E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3332413E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.7185166E+02,  0.3251876E+01,  0.0000000E+00,  0.1390454E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3570283E+05,  0.7293370E+04,  0.1416593E+05,  0.4474667E+06,    1
05/13/1996,  0.2668811E+06,  0.9392097E+02,  0.1998741E+06,  0.6341583E+05,  0.0000000E+00, -0.4205986E+04,  0.0000000E+00,  0.1265686E+08,  0.2993410E+02,  0.0000000E+00,  0.2734643E+07,  0.2252017E+07,  0.1880835E+08,  0.2948809E+09,  0.4488062E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3332563E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.7798060E+02,  0.3407848E+01,  0.0000000E+00,  0.1495455E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3600394E+05,  0.7359668E+04,  0.1440124E+05,  0.4482346E+06,    2
05/14/1996,  0.6077816E+06,  0.1760708E+03,  0.5312067E+06,  0.7421569E+05,  0.0000000E+00, -0.2177793E+04,  0.1612635E+05,  0.1192405E+08,  0.2949542E+02,  0.0000000E+00,  0.2756906E+07,  0.2280089E+07,  0.1883050E+08,  0.2948849E+09,  0.4483322E+04,  0.0000000E+00,  0.0000000E+00,  0.1128747E+06, -0.3332758E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5030707E+02,  0.7657126E+01,  0.0000000E+00,  0.1448407E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3679373E+05,  0.8066555E+04,  0.1464097E+05,  0.8293251E+06,    4
05/15/1996,  0.5951338E+06,  0.2071522E+03,  0.5109626E+06,  0.8160060E+05,  0.0000000E+00, -0.2362522E+04,  0.1612635E+05,  0.1158450E+08,  0.2876358E+02,  0.0000000E+00,  0.2869294E+07,  0.2331998E+07,  0.1885401E+08,  0.2948886E+09,  0.4478173E+04,  0.0000000E+00,  0.0000000E+00,  0.4918112E+06, -0.3332978E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1969459E+02,  0.8388966E+01,  0.0000000E+00,  0.4429255E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3824998E+05,  0.8281974E+04,  0.1474475E+05,  0.8311207E+06,    3
05/16/1996,  0.7620464E+06,  0.7975570E+05,  0.5918878E+06,  0.8800114E+05,  0.0000000E+00, -0.2397174E+04,  0.1612635E+05,  0.1315603E+08,  0.3115195E+02,  0.0000000E+00,  0.2883410E+07,  0.2352461E+07,  0.1887774E+08,  0.2948924E+09,  0.4472361E+04,  0.0000000E+00,  0.0000000E+00,  0.2426806E+07, -0.3333227E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1283805E+02,  0.6000594E+01,  0.0000000E+00,  0.3081739E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3865047E+05,  0.8434460E+04,  0.1491902E+05,  0.7755007E+06,    4
05/17/1996,  0.9819399E+06,  0.3240180E+03,  0.8893994E+06,  0.9128526E+05,  0.0000000E+00, -0.9241929E+03,  0.1612635E+05,  0.1303845E+08,  0.3106859E+02,  0.0000000E+00,  0.2881646E+07,  0.2355947E+07,  0.1890152E+08,  0.2948967E+09,  0.4466619E+04,  0.0000000E+00,  0.0000000E+00,  0.9271849E+06, -0.3333508E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1357939E+02,  0.6083956E+01,  0.0000000E+00,  0.3260035E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3877779E+05,  0.9366011E+04,  0.1499000E+05,  0.1044419E+07,    4
05/18/1996,  0.3380261E+06,  0.1839861E+03,  0.2574366E+06,  0.7581302E+05,  0.0000000E+00, -0.4589556E+04,  0.1612635E+05,  0.1364370E+08,  0.3101511E+02,  0.0000000E+00,  0.2886288E+07,  0.2361408E+07,  0.1892533E+08,  0.2948990E+09,  0.4461097E+04,  0.0000000E+00,  0.0000000E+00,  0.1007810E+07, -0.3333764E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1112046E+02,  0.6137437E+01,  0.0000000E+00,  0.2794958E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3875674E+05,  0.7694243E+04,  0.1495353E+05,  0.4023653E+06,    4
05/19/1996,  0.1240670E+06,  0.5539725E+02,  0.6437691E+05,  0.5371163E+05,  0.0000000E+00, -0.5912467E+04,  0.1612635E+05,  0.1358052E+08,  0.3237098E+02,  0.0000000E+00,  0.2882432E+07,  0.2368041E+07,  0.1894905E+08,  0.2949004E+09,  0.4455901E+04,  0.0000000E+00,  0.0000000E+00,  0.1209372E+06, -0.3333987E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1342823E+02,  0.4781563E+01,  0.0000000E+00,  0.3180322E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3868890E+05,  0.7316774E+04,  0.1496222E+05,  0.1840409E+06,    3
05/20/1996,  0.6131824E+05,  0.3672928E+02,  0.2112203E+05,  0.3436247E+05,  0.0000000E+00, -0.6479958E+04,  0.6804955E+01,  0.1346338E+08,  0.3055915E+02,  0.0000000E+00,  0.2854538E+07,  0.2366617E+07,  0.1897252E+08,  0.2949011E+09,  0.4451203E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3334198E+03,  0.0000000E+00,  0.0000000E+00,  0.1611954E+05,  0.3381737E+02,  0.1812819E+01,  0.0000000E+00,  0.5965940E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3837132E+05,  0.7131685E+04,  0.1490407E+05,  0.1170652E+06,    2
05/21/1996,  0.2253415E+06,  0.7551111E+02,  0.1588270E+06,  0.6161955E+05,  0.0000000E+00, -0.4830478E+04,  0.7704556E+04,  0.1317349E+08,  0.3025487E+02,  0.0000000E+00,  0.2860986E+07,  0.2353685E+07,  0.1899602E+08,  0.2949036E+09,  0.4446414E+04,  0.0000000E+00,  0.0000000E+00,  0.1612496E+05, -0.3334422E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2465745E+02,  0.3194288E+01,  0.0000000E+00,  0.5311446E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3856207E+05,  0.7425318E+04,  0.1505528E+05,  0.2982144E+06,    3
05/22/1996,  0.9311459E+05,  0.4786944E+02,  0.4411617E+05,  0.4288195E+05,  0.0000000E+00, -0.6053297E+04,  0.0000000E+00,  0.1300860E+08,  0.2967601E+02,  0.0000000E+00,  0.2830606E+07,  0.2347451E+07,  0.1901927E+08,  0.2949050E+09,  0.4441794E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3334654E+03,  0.0000000E+00,  0.0000000E+00,  0.7704556E+04,  0.4183568E+02,  0.2636296E+01,  0.0000000E+00,  0.8330927E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3826975E+05,  0.7161524E+04,  0.1502374E+05,  0.1648019E+06,    3
05/23/1996,  0.7269529E+05,  0.4610575E+02,  0.2791602E+05,  0.3389288E+05,  0.0000000E+00, -0.6147413E+04,  0.1612615E+05,  0.1285337E+08,  0.3162551E+02,  0.0000000E+00,  0.2879167E+07,  0.2350835E+07,  0.1904266E+08,  0.2949057E+09,  0.4437901E+04,  0.0000000E+00,  0.0000000E+00,  0.4031239E+05, -0.3334883E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.1500065E+02,  0.3967431E+01,  0.0000000E+00,  0.3449134E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3817397E+05,  0.7071874E+04,  0.1477964E+05,  0.1793469E+06,    1
05/24/1996,  0.1850095E+06,  0.6152092E+02,  0.1215698E+06,  0.5828123E+05,  0.0000000E+00, -0.5104087E+04,  0.1612635E+05,  0.1262591E+08,  0.3051550E+02,  0.0000000E+00,  0.2847407E+07,  0.2340609E+07,  0.1906605E+08,  0.2949081E+09,  0.4431589E+04,  0.0000000E+00,  0.0000000E+00,  0.8062478E+04, -0.3335129E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.2838827E+02,  0.2251796E+01,  0.0000000E+00,  0.6621527E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3860520E+05,  0.7253734E+04,  0.1520821E+05,  0.2354324E+06,    3
05/25/1996,  0.7567806E+05,  0.3442059E+02,  0.3514745E+05,  0.3435002E+05,  0.0000000E+00, -0.6133016E+04,  0.0000000E+00,  0.1246928E+08,  0.2814625E+02,  0.0000000E+00,  0.2820627E+07,  0.2330219E+07,  0.1908907E+08,  0.2949098E+09,  0.4425065E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3335379E+03,  0.0000000E+00,  0.0000000E+00,  0.1612635E+05,  0.5106097E+02,  0.2372878E+01,  0.0000000E+00,  0.9301053E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3827067E+05,  0.7062310E+04,  0.1525263E+05,  0.1565458E+06,    3
05/26/1996,  0.8918309E+05,  0.4098370E+02,  0.5026575E+05,  0.3669148E+05,  0.0000000E+00, -0.5995812E+04,  0.0000000E+00,  0.1227188E+08,  0.2791303E+02,  0.0000000E+00,  0.2806439E+07,  0.2316460E+07,  0.1911204E+08,  0.2949108E+09,  0.4420234E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3335626E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4923051E+02,  0.2556517E+01,  0.0000000E+00,  0.1073980E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3792306E+05,  0.7030249E+04,  0.1494744E+05,  0.1973014E+06,    1
05/27/1996,  0.1048143E+06,  0.4398421E+02,  0.6375506E+05,  0.4017379E+05,  0.0000000E+00, -0.5766786E+04,  0.0000000E+00,  0.1204862E+08,  0.2758303E+02,  0.0000000E+00,  0.2787506E+07,  0.2297059E+07,  0.1913483E+08,  0.2949121E+09,  0.4415648E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3335864E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.5926052E+02,  0.2768491E+01,  0.0000000E+00,  0.1268728E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3774117E+05,  0.7045790E+04,  0.1495490E+05,  0.2231623E+06,    1
05/28/1996,  0.7484034E+05,  0.3941126E+02,  0.3149233E+05,  0.2945655E+05,  0.0000000E+00, -0.5871539E+04,  0.0000000E+00,  0.1185440E+08,  0.2728641E+02,  0.0000000E+00,  0.2823640E+07,  0.2272825E+07,  0.1915735E+08,  0.2949132E+09,  0.4411260E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3338395E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3891790E+02,  0.2972093E+01,  0.0000000E+00,  0.9084190E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3745907E+05,  0.7013352E+04,  0.1493344E+05,  0.1941373E+06,    1
05/29/1996,  0.8795348E+05,  0.3766231E+02,  0.4991873E+05,  0.3583654E+05,  0.0000000E+00, -0.5944416E+04,  0.0000000E+00,  0.1166708E+08,  0.2706762E+02,  0.0000000E+00,  0.2829733E+07,  0.2253073E+07,  0.1917946E+08,  0.2949144E+09,  0.4406764E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3340831E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3526741E+02,  0.3094672E+01,  0.0000000E+00,  0.8499289E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3710612E+05,  0.6949820E+04,  0.1499460E+05,  0.1872446E+06,    1
05/30/1996,  0.1114748E+06,  0.4045775E+02,  0.7119084E+05,  0.4042768E+05,  0.0000000E+00, -0.5657740E+04,  0.0000000E+00,  0.1145719E+08,  0.2684938E+02,  0.0000000E+00,  0.2824030E+07,  0.2236001E+07,  0.1920125E+08,  0.2949159E+09,  0.4402492E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3343107E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3786106E+02,  0.3273641E+01,  0.0000000E+00,  0.9112955E+05,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3682596E+05,  0.6988540E+04,  0.1503100E+05,  0.2098107E+06,    1
05/31/1996,  0.1441599E+06,  0.4580170E+02,  0.1043133E+06,  0.4455617E+05,  0.0000000E+00, -0.5321005E+04,  0.0000000E+00,  0.1120227E+08,  0.2661233E+02,  0.0000000E+00,  0.2807126E+07,  0.2220521E+07,  0.1922295E+08,  0.2949177E+09,  0.4398308E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3345240E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.4642944E+02,  0.3497927E+01,  0.0000000E+00,  0.1086281E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3675696E+05,  0.7053635E+04,  0.1505535E+05,  0.2548176E+06,    1
06/01/1996,  0.2092278E+06,  0.5425682E+02,  0.1553012E+06,  0.4991734E+05,  0.0000000E+00, -0.4703882E+04,  0.0000000E+00,  0.1087859E+08,  0.2633948E+02,  0.0000000E+00,  0.2769188E+07,  0.2200264E+07,  0.1924419E+08,  0.2949207E+09,  0.4392285E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3347505E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.6705045E+02,  0.3767681E+01,  0.0000000E+00,  0.1471197E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3663951E+05,  0.7222861E+04,  0.1539824E+05,  0.3235595E+06,    2
06/02/1996,  0.2115916E+06,  0.5940210E+02,  0.1658665E+06,  0.4657842E+05,  0.0000000E+00, -0.4584225E+04,  0.0000000E+00,  0.1050601E+08,  0.2596968E+02,  0.0000000E+00,  0.2740250E+07,  0.2183806E+07,  0.1926552E+08,  0.2949229E+09,  0.4387354E+04,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -0.3349373E+03,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.8057616E+02,  0.4123662E+01,  0.0000000E+00,  0.1762566E+06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.3642717E+05,  0.7297162E+04,  0.1509708E+05,  0.3724349E+06,    1
